product_code,order_number,quantity
9800770,6151,1
843495,6183,1
808906,6215,1
864984,6237,2
864434,6251,1
687282,6279,2
211203,6291,1
404237,6310,2
681893,6335,2
804746,6351,1
759972,6360,1
794019,6387,1
146177,6405,1
211203,6413,1
790215,6436,1
297175,6452,1
318065,6455,1
408512,6460,1
211203,6463,1
866997,6488,1
847228,6507,1
211203,6539,1
465490,6568,1
635138,6571,1
841811,6585,1
780914,6609,1
715345,6631,2
9829904,6655,2
267437,6691,1
342867,6699,1
818806,6720,1
211203,6735,1
211203,6762,1
211203,6785,1
786504,6805,1
211203,6825,1
842696,6856,1
871843,6878,1
847418,6906,1
147012,6917,1
801433,6930,1
777690,6965,1
152052,6992,1
632625,7002,1
124728,7024,1
468470,7034,1
668181,7046,1
848954,7357,1
254327,7377,1
211203,7401,1
847235,7427,4
219188,7458,4
211203,7470,1
775657,4492,1
799637,4516,1
546772,4542,1
696132,4560,2
211203,4575,1
820218,4597,2
211203,4628,1
124712,4642,2
826872,4649,4
447925,4670,1
820489,4684,1
748435,4700,4
766975,4732,1
710521,4761,1
120034,4780,1
122552,4797,2
323713,4814,1
476715,4839,3
211203,4867,1
211203,4891,1
864673,4909,2
188042,4938,2
802176,4959,1
211203,4981,1
281778,5006,4
855408,5030,1
211203,5052,1
812027,5080,1
788226,5097,1
805101,5118,1
211203,5144,1
211203,5163,1
122554,5188,20
211203,5210,1
512096,5221,1
211203,5261,1
211203,5283,1
605177,5300,1
429550,5309,1
849400,5335,2
762896,5359,1
211203,5388,1
480089,5407,1
861156,5438,1
211203,5462,1
300213,5483,4
709084,5495,1
211203,5522,1
781003,5542,1
843977,5558,1
824866,5559,3
835269,5581,1
218056,5610,1
635138,5630,2
266693,5661,1
211203,5681,1
775660,5699,1
329292,5718,1
789847,5737,1
560912,5765,6
211203,5789,1
211203,5815,1
124788,5833,1
211203,5861,1
875300,5881,1
211203,5902,1
552347,5921,1
854630,5946,1
406946,5959,1
513811,5968,7
881118,5985,1
507527,6010,1
734341,6029,1
260857,6047,1
880579,6063,1
625743,6080,1
838232,6089,1
790215,6101,1
707180,6125,1
146772,6145,1
211203,6152,1
211203,6184,1
854334,6216,1
615382,6237,1
211203,6251,1
873692,6279,1
802176,6292,5
848986,6311,1
482076,6335,1
211203,6351,1
474400,6360,1
755333,6388,1
211203,6406,1
118765,6413,1
870343,6437,1
627867,6453,8
318067,6455,2
289086,6460,1
765821,6464,2
876219,6488,1
847237,6507,2
211203,6540,1
715345,6568,1
625336,6571,2
849061,6586,1
854835,6609,1
751654,6632,1
812025,6656,1
393281,6691,1
868249,6700,2
814565,6720,1
384565,6736,2
641844,6763,2
404236,6786,5
660931,6805,1
211203,6826,1
842696,6857,1
428134,6878,1
107521,6907,4
147013,6917,1
118377,6930,1
875335,6966,2
705506,6992,1
875099,7002,1
124717,7024,1
629142,7034,1
696125,7046,1
873578,7060,10
861163,7074,1
843030,7097,3
726030,7109,1
201936,7125,1
211203,7134,1
618571,7152,1
721267,7164,1
114414,7191,1
776877,7212,3
211203,7227,1
242537,7240,1
842162,7256,2
883885,7278,3
822805,7301,1
776867,7311,1
433435,7322,1
815742,7343,2
848954,7359,1
702943,7377,1
786475,7403,1
847242,7427,4
660435,7459,5
725572,7472,1
764107,4492,1
846007,4518,1
630909,4543,1
859447,4562,2
745148,4577,1
805100,4598,1
211203,4630,1
124711,4642,2
507589,4649,4
880568,4670,1
211203,4686,1
164660,4700,2
408157,4732,1
699699,4762,1
211203,4781,1
357817,4797,1
588965,4814,1
211203,4841,1
211203,4868,1
218056,4892,2
211203,4911,1
224780,4938,2
9687286,4961,1
211203,4983,1
531063,5007,2
718252,5030,2
9865280,5053,2
782719,5082,1
806081,5099,1
805101,5120,1
101970,5145,1
211203,5165,1
732601,5188,1
454172,5211,1
158005,5221,1
707749,5263,1
813377,5284,1
867012,5300,2
343217,5309,1
211203,5337,1
876191,5361,1
104725,5389,1
856023,5407,1
617991,5440,1
854835,5464,1
378069,5483,2
106362,5497,2
211203,5524,1
538460,5542,1
228158,5558,1
105952,5559,1
211203,5583,1
823462,5612,1
713312,5630,1
746286,5663,1
801521,5683,1
780625,5699,1
869751,5719,1
789847,5739,1
211203,5767,1
787836,5791,1
849062,5817,1
211203,5834,1
781236,5861,1
705507,5881,1
453938,5903,1
211203,5922,1
559229,5946,1
240683,5959,1
881893,5968,3
412201,5987,2
799637,6012,1
476873,6030,4
342867,6048,3
846142,6063,1
662597,6080,1
831511,6089,1
790215,6103,1
525296,6125,1
470554,6145,1
790965,6154,4
843162,6186,1
519056,6219,1
671012,6237,1
880263,6253,1
815657,6279,2
703281,6293,1
843943,6311,1
715345,6335,1
847233,6352,5
870343,6362,1
800951,6388,1
720813,6407,2
156418,6413,12
440988,6439,6
552098,6455,1
327480,6455,1
842702,6460,2
765821,6465,2
661305,6489,3
266693,6508,1
752466,6542,1
552707,6568,1
746504,6573,1
883030,6588,1
861229,6611,1
273672,6632,1
873571,7060,10
113527,7073,2
843030,7096,3
853046,7109,1
842162,7124,2
211203,7133,1
751431,7152,3
755379,7164,1
814184,7191,2
776878,7212,3
804906,7226,1
211203,7239,1
673715,7255,2
628745,7278,1
211203,7300,1
113526,7311,3
689086,7322,1
860869,7343,2
745146,7358,3
702927,7377,1
861163,7402,1
847237,7427,4
378087,7459,8
211203,7471,1
157143,4492,1
725774,4517,4
721274,4542,1
662597,4561,2
211203,4576,1
702926,4597,1
211203,4629,1
124716,4642,2
507588,4649,6
883173,6657,1
490869,6691,1
357817,6700,1
848996,6720,1
631267,6737,1
699789,6765,1
421438,6788,2
668631,6805,1
498997,6827,4
485076,6858,1
641143,6878,1
778031,6907,1
145645,6919,1
883331,6935,1
211203,6969,1
818814,6992,1
812050,7004,5
124740,7024,2
661009,7034,1
855827,7046,1
873572,7060,10
113527,7076,3
696634,7099,9
470349,7109,4
732248,7125,1
776442,7135,1
661227,7154,2
211203,7166,1
802176,7192,2
382258,7212,3
211203,7228,1
870343,7241,1
741280,7256,2
447922,4670,1
211203,4685,1
494705,4700,1
122958,4732,1
211203,4761,1
801691,4780,1
109296,4797,2
323714,4814,1
849202,4840,1
797444,4867,4
806081,4892,8
211203,4910,1
778741,4938,1
812025,4960,1
870343,4982,2
774505,5007,2
774687,5030,1
860913,5052,1
534427,5081,1
9875173,5098,1
211203,5119,1
789058,5145,1
606711,5164,1
801433,5188,1
817667,5211,1
512095,5221,1
211203,5262,1
115248,5284,1
782438,5300,1
847202,5309,1
854178,5335,1
211203,5360,1
709086,5389,1
723099,5407,2
861156,5439,1
854835,5463,1
300210,5483,4
843226,5496,1
211203,5523,1
455852,5542,2
855709,5558,5
230934,5559,1
211203,5582,1
262887,5611,1
635137,5630,1
860913,5662,1
817837,5682,1
497302,5699,1
829677,5718,1
805791,5738,1
560912,5766,6
211203,5790,1
211203,5816,1
211203,5833,1
218056,5861,1
625336,5881,4
613693,5903,1
281337,5921,1
546773,5946,1
399842,5959,2
114679,5968,1
736916,5986,2
711834,6011,1
663056,6030,3
880474,6047,1
441475,6063,1
431284,6080,1
833673,6089,1
801615,6102,1
525295,6125,1
454868,6145,1
790965,6153,4
504049,6185,2
211203,6217,1
615385,6237,1
880263,6252,1
618765,6279,1
211203,6292,1
535694,6311,1
511984,6335,1
847222,6352,1
536198,6361,1
745144,6388,2
599039,6407,1
156419,6413,12
843495,6438,1
703284,6454,1
327478,6455,2
750386,6460,1
737711,6464,1
211203,6488,1
855497,6507,1
752466,6541,1
820553,6568,1
831462,6572,2
883030,6587,1
861163,6610,1
673724,6632,1
848550,6657,1
438309,6691,1
764262,6700,1
235359,6720,1
659593,6737,4
815624,6764,5
787862,6787,1
318956,6805,1
802370,6827,2
863877,6858,1
867270,6878,1
625700,6907,1
211203,6918,1
710088,6931,1
875335,6968,1
741831,6992,1
842398,7003,3
124715,7024,1
699574,7034,1
709135,7046,1
873579,7060,10
113527,7075,3
843495,7098,1
839475,7109,1
725417,7125,1
705506,7135,1
762875,7153,1
211203,7165,1
301980,7191,1
720141,7212,1
790215,7228,1
785143,7241,6
417273,7256,2
802176,7278,6
696633,7278,1
551780,7302,1
818043,7311,1
864984,7323,2
327480,7343,1
847242,7360,4
102657,7377,1
211203,7404,1
843028,7428,2
476874,7459,3
843163,7474,1
482076,4492,1
674862,4520,1
655117,4543,1
605090,4564,2
859281,4578,1
669177,4599,1
843160,4630,2
124726,4642,2
554524,4649,2
849481,4670,2
820489,4688,1
522997,4700,2
611119,4733,1
428134,4762,1
734341,4783,1
335141,4797,1
507294,4815,7
211203,4843,1
859281,4870,1
593678,4892,1
211203,4913,1
552855,4939,1
864661,4963,1
211203,4986,1
852962,5008,1
835827,5030,1
756478,5055,2
806082,5084,1
865201,5101,1
864676,5123,2
343213,5145,1
808859,5167,4
9865260,5189,1
482809,5213,1
211203,5225,1
478755,5265,1
468345,5284,1
335140,5300,4
559476,5309,1
220879,5338,1
695083,5363,4
478868,5389,1
511986,5407,1
665194,5442,2
860913,5466,1
802429,5483,2
788082,5499,2
432305,5525,1
479968,5542,1
109280,5558,2
805101,5560,1
211203,5584,1
211203,5613,1
321822,5631,6
654958,5663,1
852869,5685,1
699789,5699,1
834017,5721,1
211203,5740,1
732601,5769,2
778038,5791,1
801621,5819,1
211203,5835,1
429286,5861,1
441873,5881,2
140541,5903,6
122553,5924,84
115290,5946,1
665841,5959,1
641243,5969,1
688928,5987,1
732601,6014,1
552855,6030,1
820266,6049,1
631294,6063,1
211203,6081,1
859111,6089,1
321822,6105,100
872125,6128,7
511224,6145,1
9641171,6156,1
864888,6187,1
744447,6219,1
696554,6237,2
776195,6254,1
864479,6279,1
859842,6295,1
762185,6311,1
881650,6335,1
847240,6352,5
516328,6363,1
220173,6390,1
114593,6408,1
107515,6413,6
815742,6439,3
554524,6455,1
476648,6455,1
102994,6460,1
211203,6466,1
513807,6491,8
211203,6510,1
803659,6544,1
778338,6568,1
848829,6574,2
820266,6590,1
861229,6613,1
441216,6632,1
496913,6659,1
393281,6692,1
877336,6701,1
220879,6721,1
560474,6737,4
743739,6767,1
327481,6788,5
734341,6807,1
498997,6828,4
674881,6858,1
727665,6878,1
725058,6907,1
211203,6920,1
776264,7301,1
605385,7311,1
711834,7323,1
538861,7343,2
847239,7360,4
859336,7377,1
762894,7404,1
847234,7427,1
660439,7459,5
872125,7473,151
555081,4492,1
859281,4519,1
256149,4543,2
801433,4563,1
211203,4577,1
736832,4598,1
843169,4630,1
124715,4642,2
608041,4649,1
849484,4670,1
780973,4687,1
824684,4700,1
415241,4733,1
480563,4762,1
211203,4782,1
335137,4797,2
873749,4814,3
805872,4842,1
736831,4869,1
593677,4892,1
211203,4912,1
211203,4938,1
702765,4962,4
870343,4984,2
817835,5007,1
718298,5030,1
211203,5054,1
806081,5083,1
803659,5100,1
211203,5122,1
482756,5145,1
822841,5166,2
643454,5189,3
855327,5212,10
543144,5224,3
211203,5264,1
662511,5284,1
831490,5300,1
164440,5309,1
766987,5338,1
211203,5362,1
848430,5389,2
490635,5407,1
219188,5441,5
625336,5465,4
605192,5483,2
106362,5498,2
806085,5525,1
557328,5542,1
804982,5558,1
633439,5559,2
804893,5584,1
218056,5612,1
620664,5630,1
796057,5663,1
801521,5684,1
815975,5699,1
211203,5720,1
861163,5740,1
813126,5768,6
825107,5791,1
849062,5818,1
846006,5835,1
216233,5861,1
846427,5881,1
877711,5903,1
122553,5923,84
751654,5946,1
665869,5959,2
855713,5968,1
798919,5987,1
211203,6013,1
552355,6030,1
211203,6049,1
408228,6063,1
625336,6080,2
815742,6089,1
852869,6104,2
688809,6127,1
433134,6145,1
553053,6155,2
211203,6186,1
428957,6219,2
696553,6237,2
852039,6254,1
434548,6279,2
648163,6294,1
638844,6311,1
793696,6335,1
847235,6352,5
740036,6363,1
660932,6388,1
596933,6408,1
156417,6413,12
313958,6439,2
552353,6455,1
327481,6455,1
742139,6460,1
737711,6465,1
319463,6490,1
266693,6509,1
211203,6543,1
778337,6568,1
211203,6573,1
820266,6589,1
843495,6612,2
273673,6632,1
211203,6658,1
267437,6692,1
206764,6700,2
790515,6721,1
800951,6737,1
699789,6766,1
202301,6788,2
734341,6806,1
802370,6828,2
867012,6858,2
408157,6878,1
700059,6907,1
211203,6919,1
431173,6936,12
9792345,6970,1
451229,6992,1
638828,7005,2
139410,7024,3
131581,7034,1
118412,7046,1
873581,7060,10
113527,7077,3
843495,7100,1
540052,7109,1
231093,7125,1
101452,7135,1
661233,7154,2
381093,7167,5
814184,7193,1
476874,7212,1
211203,7229,1
859842,7242,1
842162,7257,2
859281,7279,3
552117,7302,1
764804,7311,2
142579,7324,1
394531,7343,1
872125,7360,4
488612,7377,1
736916,7405,1
211203,7428,1
552356,7459,2
114669,7475,2
662597,4492,1
854222,4520,1
105826,4543,1
605090,4565,2
635017,4578,1
669177,4600,1
709086,4631,1
124731,4642,2
552706,4649,1
620357,4670,1
9800770,4688,1
769439,4701,4
353138,4733,1
644208,4762,1
211203,4784,1
335143,4797,1
122926,4815,3
883386,4844,1
805102,4871,1
374965,4892,1
132577,4914,2
552355,4939,1
864660,4963,1
849744,4987,2
871554,5008,1
800638,5030,1
756478,5056,2
806081,5085,1
865200,5101,1
842173,5124,15
343229,5145,1
808859,5168,4
9865280,5189,1
705503,5213,1
211203,5226,1
864676,5265,1
786515,5284,1
620664,5300,1
641396,5309,1
715210,5338,1
717754,5364,1
478751,5389,1
157143,5407,1
855441,5442,3
211203,5467,1
511984,5483,2
788081,5499,1
838705,5525,1
842389,5542,1
804981,5558,1
859447,5560,2
211203,5585,1
855787,5614,1
877734,5632,1
654962,5663,1
846004,5686,1
234588,5699,1
625336,5721,1
356747,5741,1
732601,5770,2
211203,5791,1
833477,5819,1
835269,5836,1
415232,5861,1
799056,5881,1
262863,5903,1
785143,5925,1
455185,5946,1
843160,5960,4
835933,5970,2
211203,5988,1
211203,6014,1
603214,6030,1
211203,6050,1
207888,6064,2
786036,6082,1
253093,6089,1
802176,6106,4
843495,6129,1
558513,6145,1
211203,6157,1
287499,6188,1
860411,6220,2
791683,6237,1
762185,6254,1
798887,6279,1
9861347,6296,1
9687286,6312,1
658667,6335,1
847224,6352,5
661227,6363,2
211203,6390,1
874898,6408,1
357817,6413,4
753059,6439,1
753002,6455,1
468367,6455,1
612121,6460,1
211203,6467,1
758016,6491,3
211203,6511,1
661233,6545,1
778341,6568,1
627867,6574,2
750386,6591,1
847215,6614,8
635137,6632,1
864888,6659,1
438309,6692,1
854835,6702,1
789033,6721,1
859744,6737,2
813590,6768,1
9828617,6788,1
812785,6808,5
690791,6829,1
104851,6858,1
658751,6878,1
638753,6907,20
712313,6921,2
145645,6939,1
9627362,6972,3
854835,6994,1
775658,7007,8
492276,7024,2
608511,7034,1
790442,7047,1
843953,7060,15
113527,7079,3
218057,7102,3
211203,7110,1
847216,7126,1
753003,7135,1
211203,7154,1
211203,7169,1
310889,6937,1
442788,6971,30
211203,6993,1
775658,7006,8
158715,7024,3
198820,7034,2
806082,7047,3
843952,7060,10
113527,7078,3
211203,7101,1
404236,7109,1
847215,7126,1
411812,7135,1
661400,7154,1
211203,7168,1
114414,7193,1
861449,7214,4
618929,7230,1
416257,7243,1
417273,7257,2
761799,7280,2
710065,7302,2
427304,7311,2
142579,7325,2
314144,7343,1
847215,7360,2
842696,7378,1
861010,7406,1
419431,7429,6
552855,7459,1
384843,7475,1
528589,4493,1
736916,4521,1
224816,4543,1
831846,4566,2
211203,4578,1
780598,4601,1
851998,4632,1
160017,4642,2
552855,4649,1
849485,4670,1
211203,4689,1
734341,4702,1
629877,4734,1
869252,4762,1
507294,4785,1
317886,4797,1
211203,4815,1
812050,4845,4
736831,4872,1
145645,4893,1
160324,4914,1
190619,4939,1
618790,4963,1
786036,4988,1
871555,5008,1
630914,5030,1
790958,5057,1
806082,5086,1
806081,5102,5
211203,5125,1
211203,5146,1
786178,5169,1
9854912,5189,1
130447,5213,1
9868111,5227,2
673504,5265,1
798633,5284,3
411898,5300,1
642915,5309,1
211203,5340,1
717754,5365,1
211203,5389,1
266693,5408,1
855437,5442,2
211203,5468,1
511986,5483,2
124715,5500,1
852668,5526,1
673009,5542,1
552347,5558,1
859447,5561,1
720910,5585,5
734341,5615,1
321822,5633,6
654964,5663,1
709085,5686,1
147967,5700,5
705503,5721,1
861163,5742,1
622026,5771,1
762896,5792,1
716830,5819,2
163438,5837,1
402627,5861,1
124544,5881,1
732218,5903,1
703284,5926,1
836070,5946,1
211203,5961,1
696634,5971,5
736916,5989,2
860411,6015,6
618159,6030,1
211203,6051,1
552352,6065,2
142494,6083,6
107515,6089,2
699635,6107,1
211203,6130,1
634679,6145,1
847227,6158,1
867859,6189,1
860411,6221,2
820043,6238,1
838377,6254,1
768072,6280,1
447922,6297,2
414998,6313,2
509855,6335,3
847227,6352,1
520777,6363,1
880421,6391,1
271272,6408,2
322545,6413,6
378658,6439,1
767000,6455,1
390046,6455,1
102901,6460,1
307218,6467,1
661305,6492,3
875096,6512,2
545565,6545,1
789662,6568,1
399151,6574,2
764107,6591,1
847218,6614,6
635139,6632,1
211203,6660,1
490869,6692,1
803810,6703,1
813624,6722,1
818846,6738,2
743739,6769,1
9825042,6788,1
321822,6809,1
211203,6830,1
211203,6859,1
428134,6878,1
662531,6907,10
198900,6921,1
211203,6940,1
9627362,6974,3
211203,6995,1
870343,7008,1
786259,7024,4
737485,7034,1
723399,7047,1
873577,7061,15
113527,7080,3
408165,7102,4
642929,7110,2
847217,7126,1
663466,7135,1
762875,7155,1
301980,7193,1
848829,7215,2
633690,7230,1
150673,7244,3
741280,7257,2
806348,7281,3
553874,7302,1
114669,7311,3
278097,7326,3
790965,7344,5
847237,7360,2
253732,7379,1
211203,7406,1
211203,7430,1
223417,7459,1
762874,7475,1
211203,4494,1
736916,4522,1
813645,4543,1
437674,4567,1
786475,4579,1
780598,4602,1
709086,4633,1
193775,4642,2
854178,4650,2
488624,4670,1
812027,4690,1
211203,4702,1
629877,4735,1
838919,4762,1
202783,4785,1
441216,4797,1
211203,4816,1
812050,4846,4
841561,4873,4
806081,4894,8
132577,4915,2
704529,4939,1
387406,4963,2
732601,4989,2
833576,5008,1
760532,5030,1
790958,5058,1
211203,5087,1
806082,5103,2
785009,5126,2
678060,5147,1
835947,5169,1
211203,5190,1
498814,5214,4
442755,5228,2
467142,5265,1
137441,5284,2
190619,5300,2
675045,5309,1
877336,5341,1
637164,5366,1
428959,5390,1
883049,5409,1
492232,5442,5
211203,5469,1
286218,5483,2
786475,5501,4
211203,5527,1
752807,5542,1
750922,5558,1
843155,5562,1
869368,5585,1
828481,5616,2
104745,5634,1
226589,5663,1
835827,5686,1
808859,5701,1
717754,5721,1
859462,5743,8
312022,5771,1
9863576,5793,1
211203,5819,1
746953,5837,1
775660,5861,1
642489,5881,1
211203,5904,1
544896,5927,1
218057,5947,1
855772,5962,1
696633,5971,10
124304,5990,1
780580,6016,1
416257,6030,2
842462,6052,1
642915,6065,1
211203,6083,1
115265,6089,1
802176,6108,4
211203,6131,1
717034,6145,1
668520,6159,1
211203,6189,1
211203,6222,1
661227,6238,2
507334,6254,1
211203,6281,1
447922,6298,2
415000,6313,2
757998,6335,2
847230,6352,2
607975,6364,11
754437,6391,1
767000,6408,1
468367,6413,4
172315,6439,1
782241,6455,1
409143,6455,4
776335,6460,1
461902,6467,1
838710,6493,1
155433,6512,2
836058,6545,1
754267,6568,1
597208,6574,1
737619,6591,1
847222,6614,2
715345,6632,2
211203,6661,1
662542,6693,1
441213,6703,1
596564,6722,1
211203,6739,1
883050,6770,1
877310,6788,1
642421,6810,1
211203,6831,1
211203,6860,1
877036,6879,1
109262,6907,3
813812,6921,1
145645,6941,1
831779,6975,1
881251,6996,1
211203,7008,1
799732,7024,2
108780,7034,1
791685,7047,1
873571,7061,10
113527,7081,3
219652,7102,2
9827045,7110,1
847228,7126,1
615310,7135,1
211203,7156,1
211203,7170,1
820043,7195,1
848829,7217,2
874874,7230,1
825416,7245,1
101418,7259,4
737711,7282,1
692463,7302,2
551780,7311,3
477167,7327,5
852869,7346,3
847224,7360,4
253732,7381,1
662596,7407,13
848820,7432,2
199599,7170,2
848824,7194,2
841413,7216,1
725395,7230,1
737711,7245,2
765289,7258,2
790244,7282,3
199140,7302,1
330033,7311,1
661227,7326,1
808859,7345,1
847240,7360,2
842696,7380,1
852869,7406,1
211203,7431,1
482076,7459,1
825420,7475,1
842937,4495,1
542633,4523,4
168711,4543,1
859307,4568,1
211203,4579,1
712006,4603,1
408470,4634,1
859642,4642,2
869244,4650,6
560523,4670,1
707185,4691,2
211203,4704,1
859537,4736,1
762988,4762,1
211203,4785,1
831504,4797,1
211203,4817,1
211203,4846,1
866945,4874,1
218056,4894,2
160324,4915,1
9641672,4939,1
786036,4964,1
211203,4990,1
766986,5009,1
101827,5031,1
806082,5059,2
9345539,5088,1
635017,5104,1
785009,5127,2
645985,5147,1
678652,5169,1
9641211,5191,1
211203,5214,1
211203,5229,1
239236,5265,1
665970,5284,1
428134,5301,2
675046,5309,1
853219,5342,1
637164,5367,1
550545,5390,2
429300,5410,2
404237,5442,2
737120,5470,2
812613,5483,1
764336,5502,1
806085,5528,1
630564,5543,4
779020,5558,2
843169,5562,3
843160,5586,3
828482,5616,2
211203,5635,1
284782,5663,1
215421,5687,2
147967,5702,5
145645,5722,1
859462,5744,8
827095,5771,1
852869,5794,1
871256,5820,1
786475,5838,1
785009,5861,1
512107,5881,1
805100,5905,1
544896,5928,1
239235,5947,1
812027,5963,1
429286,5971,1
349910,5991,8
535709,6016,2
408768,6030,1
641013,6052,1
513101,6065,2
9825042,6084,1
122552,6089,1
9878168,6110,1
548510,6132,1
825246,6146,1
211203,6160,1
825682,6190,1
696634,6222,6
864984,6238,2
801529,6254,1
861163,6282,1
211203,6299,1
414998,6314,2
815742,6336,50
872125,6352,5
607973,6364,7
725572,6392,1
479645,6408,2
308797,6414,2
202301,6439,1
556799,6455,1
534503,6455,1
714578,6460,1
847241,6467,2
838710,6494,1
760532,6513,1
674872,6545,1
525791,6568,1
476648,6574,3
464356,6591,1
847233,6614,2
211203,6633,1
854258,6662,1
384247,6693,2
525794,6703,2
737708,6722,1
211203,6740,1
211203,6771,1
211203,6789,1
642423,6810,1
703281,6832,1
866998,6861,1
877036,6880,1
289085,6907,1
504671,6921,1
859842,6942,1
661305,6976,3
202693,6997,1
113527,7009,50
740116,7024,4
718005,7034,1
769016,7047,1
873578,7061,10
113527,7082,3
306960,7102,1
330087,7110,2
847242,7126,1
752469,7135,1
217257,7157,3
533189,7171,1
605090,7196,10
843548,7218,3
843495,7231,1
501186,7245,1
774679,7260,2
774677,7282,1
710067,7302,2
871473,7311,1
871554,7328,1
861163,7347,1
847234,7360,2
631279,7382,1
712251,7408,3
164436,7459,2
753059,7475,1
669177,4495,1
286235,4524,1
322803,4543,1
437674,4569,1
211203,4581,1
211203,4604,1
151607,4634,1
878865,4642,8
812050,4651,4
864869,4670,1
764374,4691,4
211203,4705,1
211203,4737,1
812539,4762,1
835229,4786,1
177361,4797,2
211203,4818,1
219188,4847,1
866945,4875,1
593677,4894,1
806081,4916,1
218056,4939,1
864661,4965,1
613212,4991,1
